customer_id,snapshot_date,age,income,credit_score,tenure_months,num_products,has_savings_account,has_checking_account,has_credit_card,has_mortgage,has_personal_loan,has_investment_account,employment_status,education_level,marital_status,num_dependents,owns_home,savings_balance,checking_balance,credit_card_balance,investment_balance,num_transactions_last_month,num_atm_withdrawals_last_month,num_online_transactions_last_month,num_pos_transactions_last_month,total_transaction_amount_last_month,avg_transaction_amount_last_month,num_deposits_last_month,total_deposit_amount_last_month,num_withdrawals_last_month,total_withdrawal_amount_last_month,num_bill_payments_last_month,total_bill_payment_amount_last_month,num_international_transactions_last_month,total_international_amount_last_month,num_customer_service_calls_last_month,num_branch_visits_last_month,num_mobile_logins_last_month,num_web_logins_last_month,credit_utilization,debt_to_income_ratio,months_since_last_product_purchase,num_products_purchased_last_year,email_open_rate_last_3_months,email_click_rate_last_3_months,sms_response_rate_last_3_months,avg_monthly_balance,balance_volatility,num_overdrafts_last_year,total_overdraft_fees_last_year,num_late_payments_last_year,has_direct_deposit,has_auto_pay_setup,num_failed_transactions_last_month,savings_growth_rate_last_6_months,cross_sell_score,risk_score,customer_lifetime_value,recency_score,frequency_score,monetary_score,target_product_acquired
4695,2024-03-31,72,17316.732376224765,511.88228810356054,101,2,1,1,1,1,0,0,employed,bachelor,married,2,1,2842.5783390776396,2927.0816483379176,317.59567354425434,0.0,30.0,5,11,28,3139.5673128293142,104.65224376097714,6,519.3207225847301,5,1272.6862751919507,6,669.6152179370796,0,0.0,2,1,11,14,0.06113464261889299,0.018340392785667896,30,0,0.14452993582933368,0.04111975881358825,0.18525126556816532,2884.8299937077786,,0,0,0,1,0,0,-0.17438786744976206,5.2954881794112305,58.58989226589038,72957.70852483124,38.90730601704801,95.72957611524606,78.38613148132806,0
1364,2024-03-31,57,43947.62368163818,598.8564386111434,12,3,1,1,0,0,0,0,employed,master,married,3,1,3330.5102288283047,2409.9371454917737,0.0,,25.0,7,18,20,6640.49923052637,265.6199692210548,4,3812.6957375559145,4,5378.3877041411615,8,4236.167511874462,1,53.931662197614344,1,0,9,7,0.0,0.0,6,0,0.2100787610458854,0.02875612039710961,0.5474470101186859,2870.223687160039,1.241326679945131,1,35,1,1,0,0,-0.04327378941779492,44.75456785220875,50.28251988992045,30329.803194800912,72.4506785034558,49.44295039263892,25.990166433293364,0
2256,2024-04-30,72,60776.63439998923,623.8010197806287,111,5,1,1,1,0,0,0,self_employed,high_school,single,0,0,229.10793817857322,644.3907766909764,1273.1372768209008,0.0,21.0,6,17,17,929.5608975101187,44.264804643338984,4,2387.514592880222,1,1439.019928103171,8,786.9412236546343,1,275.4989912469568,0,0,13,8,0.06982602713415616,0.020947808140246844,4,0,0.1976115917304422,0.06156950102370785,0.27722765524392806,436.7493574347748,0.17037828008364536,0,0,0,1,0,0,-0.08943462332304271,,14.562563921056123,424052.49656655506,48.8458886303652,29.465287699005387,36.83079738270063,0
5692,2024-01-01,48,8579.590668333702,471.52801440333246,36,1,1,1,1,1,0,0,employed,phd,married,0,1,31267.019298747244,2387.659132333466,668.9066727597457,0.0,12.0,2,12,21,2430.4260712999935,202.53550594166612,2,9511.853189185344,2,15099.784378797842,9,605.7727155536127,0,,0,0,15,6,0.2598829006410156,0.07796487019230469,33,1,0.4873660506028791,0.21369977475770505,0.048331285947679034,16827.339215540356,0.21109372604625504,0,0,1,1,0,0,0.026025707451196776,26.19526602038006,19.52001573101923,10852.55873946013,78.5754552957639,56.72883966039569,23.287229958779637,0
8258,2024-03-01,37,21078.92734673136,625.3587963343001,14,4,0,1,0,0,0,0,employed,high_school,married,0,0,0.0,23162.181285301882,0.0,0.0,27.0,4,15,10,1334.1358304875998,49.4124381662074,2,10079.90174174573,2,7940.152034189045,4,13091.559388226486,0,,0,1,16,5,0.0,0.0,1,0,,0.02224131288370439,0.17914449359174917,11581.090642650941,1.1283236308074718,0,0,0,1,1,0,,,54.16409778566897,14001.65275412287,59.87887669185014,61.64068416313464,67.53154639975506,0
5441,2024-01-31,58,31697.386013877654,684.7331210706935,23,1,1,1,0,0,0,0,self_employed,bachelor,married,0,0,2429.7011008290656,1285.6173999522161,0.0,0.0,23.0,2,12,14,7068.604537369385,307.33063205953846,4,1729.8170661323234,6,2146.9116299726707,7,2531.783290061298,0,,0,0,9,10,0.0,0.0,6,2,0.3195698933567235,0.05975238272799993,0.0677552879905073,1857.6592503906409,0.061058384162135056,0,0,0,1,0,0,,47.16658970702816,53.355374011460434,27680.909280822456,67.54784424204088,71.68006064210014,32.53862492117594,0
2477,2024-05-30,61,26733.42274064051,642.6828627145845,8,1,1,1,0,1,1,1,employed,bachelor,single,0,0,2248.1754284049725,1464.3822081534179,0.0,16510.918556206765,,1,16,23,3583.297575973404,162.87716254424564,3,3926.8541751829985,5,1681.5662660337714,3,148.64182874059745,2,156.41319866405814,2,0,9,9,0.0,0.2,2,1,0.1024239714910395,0.055744709881592316,0.39353855818396166,1856.278818279195,1.3670628081130893,0,0,0,0,1,0,-0.09043132904542073,43.69840564922791,25.88777959301834,10744.39006062717,20.950164046168943,86.88180609876746,66.4086498539191,0
9805,2024-01-01,30,32729.467927108224,718.5716443199526,61,1,0,0,0,0,1,0,employed,bachelor,single,0,0,0.0,0.0,0.0,0.0,28.0,2,11,14,1470.915653536326,52.532701912011646,4,2996.922964199154,4,1634.6846604024915,11,3239.2182962294955,0,,0,0,12,5,0.0,0.2,22,0,0.42095455403633647,0.012094085007501951,0.42500248090410103,0.0,0.9645131031154183,0,0,0,1,0,0,0.23829450554163087,48.33991760795708,29.304110417732552,,16.999332349853695,67.15893013572537,37.72962567141904,0
3022,2024-04-30,46,26972.01109229023,675.3328775661471,95,3,1,1,0,0,0,0,employed,bachelor,married,2,1,5475.92850911289,1318.5365301774975,0.0,0.0,21.0,6,18,19,5790.556072483546,275.7407653563593,1,5053.024937259955,2,4301.4264406739885,6,439.8220263813724,0,0.0,0,0,10,10,0.0,0.0,11,0,0.5613340496696994,0.04817901059129077,0.1280925348913572,3397.232519645194,0.2917126769375558,0,0,0,1,0,0,-0.030608229202881972,52.21307090584888,25.412694920315765,164943.19607447594,31.87336569977231,89.4038610417902,20.463487487794417,0
5128,2024-03-01,31,8786.999281149878,616.2305119465591,25,3,1,1,1,0,0,0,self_employed,master,married,2,0,2808.942496511066,1373.2076207568593,1216.5176539434647,0.0,25.0,3,19,20,1246.8861742011106,49.87544696804443,3,4712.061642531282,11,2683.4518684631685,3,266.97767198432285,1,,1,3,10,11,0.46148391694730695,0.13844517508419207,17,0,0.3000039311923187,0.06619867139137584,0.21988437943756362,2091.0750586339627,,0,0,0,1,1,0,,20.11833023832318,16.051907455357536,14907.415596550478,33.9054167236591,70.81687705230085,47.05254744418962,0
7664,2024-03-31,72,32134.474931090783,775.5485886966995,79,1,0,1,1,0,0,1,self_employed,bachelor,married,2,1,0.0,2199.75928422674,7935.372286088824,4769.008820036225,24.0,3,12,19,1368.118456709632,57.00493569623467,9,5875.419100959649,7,574.6620917139683,9,523.0524369704001,4,2129.9068791201294,0,0,9,7,0.8231421552818738,0.24694264658456216,11,0,0.46566733501340724,0.13344214562354753,0.4208434947863828,1099.87964211337,1.9968025350652576,0,0,1,1,1,0,-0.04048799882130637,57.02055492565731,5.747543086382501,92967.86298010475,33.01314570867236,28.498781343074146,41.918938367321424,0
4902,2024-04-30,73,32533.87266318699,674.3958253787675,50,4,1,0,0,1,0,0,employed,bachelor,single,1,0,,0.0,0.0,0.0,,4,9,20,17971.23531126272,691.2013581254893,2,12791.776349059219,2,131.80767731461322,7,2541.2962372434595,1,136.98469983163636,1,0,15,5,0.0,0.0,29,1,0.44291954046548276,0.028018721984039083,0.06124594669738812,1961.3260088838626,0.6108866096275127,0,0,0,0,1,0,0.02536723090761844,20.3753798057215,39.293094348126495,98082.19661504714,94.28958126298727,31.380666197427026,67.84752437388613,0
5009,2024-04-30,47,45906.9003827049,648.9543328971184,98,4,0,1,0,0,1,1,unemployed,master,married,0,0,0.0,1212.2769835149843,0.0,44098.094547515815,32.0,5,15,18,657.360792346668,20.542524760833373,4,8015.490649110763,3,3082.89874363944,2,840.5860781267199,1,394.57759738247745,1,1,15,10,0.0,0.2,1,0,0.09061427211360579,0.008704392568854592,0.11612403175181009,606.1384917574921,1.396610570400542,1,35,0,0,0,0,0.12003944218417222,30.807957504840417,33.500212452819824,174230.45521595303,67.25910278762345,70.80032716115163,55.569912230749466,0
1563,2024-03-31,50,36774.75638540982,750.2871446551865,39,4,1,0,0,1,0,0,employed,phd,married,0,0,8822.9608810201,0.0,0.0,0.0,27.0,4,18,14,391.891434513129,14.514497574560334,2,22487.558108038287,4,5284.858788769907,7,1403.8583584469498,1,,0,1,8,14,0.0,0.0,24,0,0.13645040484634385,0.006954030449718734,0.2890756544058713,4411.48044051005,3.0626043712528235,0,0,2,1,0,0,-0.09712539960569452,11.779441592922694,38.344235690388025,,76.37786526449129,59.35588345833804,12.848155910527709,0
3699,2024-05-30,61,66335.85570789079,603.4698847894216,9,2,0,1,1,0,0,0,employed,master,single,3,0,0.0,2816.6296559722596,838.8590362476751,0.0,26.0,7,15,21,2734.581247516819,105.17620182756997,3,3619.139909985449,7,438.7073964420629,6,1637.8215338699665,0,0.0,1,0,16,8,0.04215211754869451,0.012645635264608353,30,2,0.2872693256573151,,0.15331594049267203,1408.3148279861298,0.9359707279364002,0,0,1,1,0,0,0.03226091923055908,,15.647214810866195,30350.377246708682,74.37352851034315,51.81609747372743,78.64847677012139,0
2422,2024-05-30,36,24359.75987141265,570.0572618835985,83,4,1,1,1,0,0,0,employed,bachelor,married,1,1,441.09833434710345,539.600579563471,562.1267174741514,0.0,26.0,10,13,16,1463.2536259282201,56.27898561262385,3,4101.382373808657,7,2049.534964929518,6,875.1940171783433,0,0.0,2,0,12,6,0.0769201229734937,0.023076036892048107,4,0,0.2892578615623873,0.11525182121827009,0.18837304222208115,490.3494569552872,1.9229767161447975,0,0,1,1,0,0,-0.07347444817012301,,19.1626136092226,110126.98788496657,34.88045334313965,40.50079145551664,73.00378233915411,0
8383,2024-01-31,50,22767.35323929302,575.6975391114444,65,4,1,0,1,0,0,1,employed,bachelor,single,1,0,3552.6681871247897,0.0,220.34168715584292,9039.384776360395,34.0,5,12,17,15522.99232904185,456.5585979129956,1,19200.637559713443,5,871.2676938924429,8,1025.925511792715,2,,0,0,12,3,0.03225988909645799,0.009677966728937396,4,0,0.5486586289142534,0.07228634079684473,0.2798078899520857,1776.3340935623949,3.0673135612234548,2,70,0,0,0,0,-0.1676884191850359,,16.40120921296784,,46.43069097397036,66.73962382660712,45.1151628434967,0
4764,2024-01-01,29,27188.63038958208,681.6309412886131,95,1,0,1,0,1,0,1,employed,high_school,married,2,0,0.0,6283.4948770855535,0.0,10413.513419405137,22.0,2,15,18,1275.4708791115613,57.975949050525514,5,2062.73548586124,7,3267.367209123729,6,2264.924827793292,1,38.533971217850144,0,2,12,10,0.0,0.0,12,0,0.1650730812309361,0.046738688253483325,0.2247329133506781,3141.7474385427768,1.4084060598820471,0,0,0,0,1,0,-0.02195196445894058,24.62457180455857,42.162701721504334,103411.28780180294,17.21322770471563,69.44812579970107,42.125422429168474,0
9632,2024-05-30,66,85726.6019558032,558.6554231275696,25,4,1,0,1,1,1,0,employed,master,married,4,0,,0.0,3986.9250866106613,,21.0,4,12,16,1334.4774424317359,63.546544877701706,5,14399.715583522042,4,3530.023132396178,7,2798.374175208505,5,980.649935444595,0,1,7,6,0.1550248112663302,0.24650744337989905,15,3,,,,5077.544060745785,0.8164347792493809,0,0,0,1,1,0,0.03440360808345773,30.865980692644822,20.44394394405422,101355.17641111817,74.01636256032417,82.29059844585156,84.74933658796755,0
2636,2024-03-31,33,34418.880698097884,749.2097154410468,101,3,1,1,1,0,0,0,retired,bachelor,single,3,1,1419.9528061272713,1448.8051884618017,2844.668134261295,0.0,25.0,5,17,23,2729.9797021807994,109.19918808723197,3,16974.30680270222,3,6734.549670170352,4,6211.897234651274,1,,0,0,20,5,0.27549492958172633,0.0826484788745179,1,2,,0.08943243190799471,0.1345683549477277,1434.3789972945365,2.2163124278251045,0,0,1,0,1,0,0.006486566789390368,41.75790451634366,23.1640426690991,163897.00400879426,63.43066692233164,66.31901185807052,80.62520326828462,0
4693,2024-03-01,69,96574.86739979689,672.9839728071207,78,1,1,1,0,0,1,0,self_employed,bachelor,married,0,0,17511.038684860265,1504.4491760453332,0.0,,21.0,7,17,17,15570.008676266185,741.428984584104,4,3088.8532262412523,1,809.1942000600567,2,861.5619561054831,1,,0,0,8,8,0.0,0.2,20,1,0.3498691473745203,0.01903159087147244,0.08897399171286526,9507.7439304528,0.5089966454684272,0,0,0,0,1,0,-0.11862019125303434,59.17395561893769,6.206746481663263,589633.6845094583,61.05513595396228,44.232440588322106,87.27576890116063,0
636,2024-03-01,32,112761.16441205434,850.0,96,3,1,1,0,0,0,0,employed,bachelor,married,2,0,1347.0246334884564,2715.1976877432076,0.0,0.0,31.0,3,11,23,4576.3972235460415,147.625716888582,3,6181.635811760359,7,24370.08248272832,5,1024.5433477852516,1,183.26557021507978,2,1,17,12,0.0,0.0,18,0,0.41780472395652607,,0.048297384744836615,2031.111160615832,3.658978666529835,1,35,0,0,0,0,0.13134017768540612,,29.297721299565495,,61.314838074948355,73.45241124120697,83.921876544268,0
8935,2024-01-31,54,10607.281710390642,788.774133339888,72,1,0,0,1,0,0,0,employed,high_school,married,0,0,0.0,0.0,1222.2193709586052,0.0,33.0,6,19,20,2142.453013661687,64.92281859580869,2,2334.821035165419,4,3015.947780266347,3,220.23094036528406,1,1556.347047883339,0,1,13,10,0.3840818676354339,0.11522456029063016,7,0,,0.1964127903991552,0.24340830062897903,0.0,,0,0,0,1,1,0,0.03638450431632835,10.364908311125639,18.327640990545554,,26.901173862525347,90.63219243979651,36.62804896321132,0
9885,2024-03-01,64,14122.890812833528,786.9117781969001,104,3,1,1,0,0,0,0,employed,bachelor,single,0,0,1753.2437599710383,1691.9201374292595,0.0,0.0,24.0,7,15,19,920.8868115018565,38.370283812577355,5,10683.619043045392,11,1597.31910805112,1,7943.762781420892,0,0.0,1,0,13,6,0.0,0.0,15,0,0.33397175930732437,0.07701010684173396,0.37545324833234717,1722.581948700149,8.159702364795352,0,0,0,0,1,0,,15.59917273288843,64.28527671217165,66903.5918180369,69.64518827425749,52.605602723274025,62.34219418640007,0
8788,2024-01-31,63,49397.79150037078,534.323436637703,75,4,1,1,1,0,1,0,self_employed,high_school,married,2,1,342.48112497132763,744.8472928444344,1765.8541494181782,0.0,31.0,3,22,13,5821.277027278053,187.78312991219525,9,2433.001976178156,4,21452.0099970173,12,7159.7433317104105,2,,0,2,11,10,0.11915877854613019,0.23574763356383904,22,0,0.09393093556838791,0.02118808650345677,0.2376550339203755,543.664208907881,0.6962093601732244,1,35,0,1,0,0,,25.085776182675705,6.558129812625204,,60.3706210995781,60.03855286413784,64.93094377654458,0
3601,2024-03-01,49,25678.56105188983,840.8472101708455,5,4,1,0,0,1,0,0,employed,high_school,single,1,0,160.2949771043498,0.0,0.0,,25.0,2,26,26,4772.780025176996,190.91120100707982,3,10005.307793141172,5,1213.0036117270556,7,593.0621088589588,3,600.2329697318024,0,1,19,7,0.0,0.0,24,1,0.2746989582691452,0.04522200910240176,0.052611208490917064,80.1474885521749,,0,0,0,0,0,0,,13.049027647296882,14.566308977312199,,62.94443570550512,49.676416739104546,91.72971707588454,0
3666,2024-05-30,21,12194.470156395904,579.2700712035835,53,1,0,0,0,1,0,0,self_employed,high_school,single,2,0,0.0,0.0,0.0,0.0,27.0,5,26,25,3139.7063869490003,116.28542173885187,6,4714.923228759744,4,457.28106097081854,7,3275.788567348112,1,101.74265785480704,0,0,14,8,0.0,0.0,23,1,0.18584825558648121,0.058212297283435625,0.05019610616997228,0.0,0.5161200659224868,0,0,1,1,1,0,,30.28361485492097,3.1956940655404478,31368.941269938125,47.74430691273086,76.52730699774375,66.37095750333803,0
7055,2024-03-31,73,38213.99101729147,744.2646786091992,75,1,0,1,1,1,1,0,employed,bachelor,married,3,0,0.0,159.20444235781898,7634.4536153377,,22.0,6,13,24,4959.092861990714,225.4133119086688,4,2226.967883205172,6,4351.378939596322,5,989.7171044377862,1,142.4100619402916,1,1,16,12,0.6659387842080478,0.3997816352624143,29,0,0.481093423974678,0.11465525803904447,,79.60222117890949,2.0753098816827795,0,0,0,0,1,0,-0.0016644484133522715,52.74358461475217,30.743521873550613,164422.35166630987,23.575224431416743,43.85231311825032,46.404623890072614,0
2719,2024-01-31,72,59978.38418415508,644.5236705155961,66,2,0,1,0,0,0,1,employed,master,married,0,0,0.0,10578.25761054184,0.0,,24.0,3,16,29,5844.329532155549,243.5137305064812,4,7611.013990532991,6,900.2219356282933,10,519.2159756826665,1,83.7766051309456,0,0,14,7,0.0,0.0,13,0,0.33076566671674723,0.05019573748985264,0.25505891713688716,5289.12880527092,3.896790296574354,1,35,0,0,0,0,0.004081610773464899,,19.339196826475966,,68.72244208114533,73.66169571791754,64.15627648397997,0
1259,2024-03-31,45,61986.183366003184,847.3408647055371,18,2,1,1,1,0,0,0,self_employed,high_school,married,1,0,1093.2604501768524,669.2962959941291,6198.219402958191,0.0,29.0,3,12,21,8431.739913245437,290.74965218087715,2,12809.808527335173,3,713.0676741435282,3,16808.440444507276,1,183.76363230717158,0,1,10,6,0.3333118805073182,0.09999356415219546,10,0,0.2862503134554712,0.06645538056706164,0.09901088631817974,881.2783730854908,2.9451814528808713,0,0,0,0,1,0,-0.009577128792451487,37.039499497390985,8.598019107134654,,54.33204491122908,64.80438485940816,72.35208368879056,0
1532,2024-01-31,71,21708.274354862373,601.2005001388723,108,1,1,1,0,0,0,0,employed,bachelor,single,2,1,9159.396472876102,1506.90303983885,0.0,,35.0,3,17,20,441.5670212915177,12.616200608329077,4,23271.18870766695,7,8192.11183698623,8,1914.7745850813799,3,,0,0,10,9,0.0,0.0,35,0,0.6528625838365161,0.1243494303503338,,5333.149756357476,2.165642126102,0,0,0,0,0,0,-0.03124054501359021,5.396068549907242,34.28984846730882,123078.76868888219,50.6373103271888,47.28995457194481,79.6362029280513,0
2525,2024-01-01,51,42725.620084927155,,86,2,0,0,1,0,0,0,employed,high_school,married,3,0,0.0,0.0,2790.897959251972,0.0,21.0,6,12,20,3345.2810443324965,159.29909734916652,2,3005.1813843374466,4,14466.887170663998,9,3017.7376225179455,3,89.34016431622162,0,0,14,4,0.2177380498870397,0.06532141496611191,12,0,0.4595132275963964,0.05566542317262204,0.28433495606888237,0.0,,0,0,1,0,1,0,0.02722367184732625,,41.21243467484414,211392.08688166927,80.59457001498718,61.06183911672566,19.63635204005094,0
3304,2024-04-30,41,21667.767316918776,659.3561791708421,116,2,1,0,0,0,0,0,employed,high_school,single,2,0,497.1297794926381,0.0,0.0,0.0,30.0,3,13,20,6938.355525964101,231.2785175321367,2,13827.115356042772,8,15755.657364747525,10,5741.8203975876995,3,380.2813177264279,2,1,13,10,0.0,0.0,15,0,0.05166295401640827,0.0045047197470954245,0.028288663336951767,248.56488974631904,0.9286582611003564,0,0,0,1,1,1,-0.027054729916248844,85.55648881850222,19.307061222935648,103902.90787403802,40.60416086167472,44.510508256482304,71.12906753996127,0
9694,2024-03-01,69,55082.718146816136,618.7897527935768,28,1,1,1,0,0,1,0,employed,high_school,divorced,1,0,5340.373040777312,182.50959842240607,0.0,0.0,26.0,3,12,21,2187.132480346171,84.12048001331428,1,5760.76800654655,5,7415.711507239902,5,4291.993148407457,1,210.33262227458653,0,0,10,10,0.0,0.2,6,1,0.46358256502531436,,0.14808578676167242,2761.441319599859,0.9783021550692376,0,0,0,1,1,0,-0.043371857566281036,19.898550247475875,49.493924619970834,74190.77978195815,81.15034448883331,73.92685003294655,63.831543955953904,0
5015,2024-04-30,29,,724.4719044051083,79,4,1,1,0,0,0,0,unemployed,master,married,2,1,347.6142421671365,1027.625801271475,0.0,0.0,28.0,8,17,18,1375.6308642912,49.12967372468571,3,5856.746330711814,1,1703.1881262343993,4,8078.104865227327,0,,1,0,12,7,0.0,0.0,13,2,0.34188833256210505,0.015517414694025915,0.17469168077541575,687.6200217193058,0.9479316499489958,0,0,0,1,0,0,-0.08065528096442003,57.64901897290539,4.535825450217732,222406.32759307866,15.937990180837708,65.48503758598602,84.77043366646997,0
8142,2024-04-30,52,33183.177611163024,576.4201906693584,91,2,1,1,0,0,1,0,self_employed,master,married,1,1,2744.699876061632,2587.8021902262312,0.0,0.0,29.0,4,15,22,3135.697684805917,108.12750637261783,4,2119.269095658679,2,381.8562629681028,2,1540.1405064287314,1,173.5368888154506,1,2,14,7,0.0,0.2,23,0,,0.06298268992025267,0.16956769923269854,2666.2510331439316,1.8108137643918363,0,0,0,1,1,0,-0.048500385749836145,12.111515423207047,3.2432636061990276,170967.10788370567,59.26174558818252,75.18479268183782,89.7700958530734,0
6741,2024-03-31,51,39134.48441691815,762.9582689558321,88,3,1,0,0,0,0,0,employed,bachelor,married,1,1,11832.989015146339,0.0,0.0,0.0,25.0,2,18,14,5537.944891877684,221.51779567510738,2,7296.066810427858,6,3395.29022075028,6,5130.23768161715,1,,1,0,17,5,0.0,0.0,7,0,0.6501465944465062,0.11467250445572931,0.4999363785956954,5916.494507573169,1.377301312918476,0,0,0,1,1,0,,48.31888316728613,31.504073182554688,,53.690183052819506,81.57130344409866,57.55270185869586,0
8968,2024-03-31,22,76632.06068583416,741.653360417928,49,4,1,1,1,0,1,0,employed,bachelor,married,0,1,1269.181118067794,2147.9599467767994,2106.7318596849564,0.0,26.0,9,15,14,4180.365552419346,160.78329047766718,2,4808.010118868937,7,4695.6827489250845,6,1166.0499385527328,0,0.0,0,0,23,6,0.09163840133534766,0.22749152040060427,21,0,0.33878968310776425,0.10793282615929475,0.039605211113580896,1708.5705324222968,0.04205217254214232,0,0,0,1,1,0,-0.02989148988670347,,51.04600056447968,178761.5509713746,80.76864596037083,65.88677146694208,54.48984492544021,0
1754,2024-01-01,50,18504.520881187447,822.8292044717348,118,1,0,1,0,1,1,0,self_employed,bachelor,single,1,0,0.0,614.8765882635693,0.0,,23.0,4,11,28,1736.4141745918407,75.49626846051481,3,10246.913758721115,7,12498.841270674782,2,4146.4872677389,0,0.0,1,2,14,4,0.0,0.2,15,0,0.0793530206925183,,0.24690693473779005,307.43829413178463,0.643917406276992,0,0,0,0,0,0,0.11869056682211875,,40.13789946078706,97781.1863619002,68.21187268352573,47.6605701762537,54.92011249454036,0
5734,2024-05-30,51,109128.56473505482,676.2475363727942,54,5,1,0,0,0,0,1,retired,bachelor,married,0,1,236.4805121125039,0.0,0.0,64711.17534454083,22.0,10,17,29,10615.714166310883,482.53246210504017,3,1686.1501121849365,6,2043.0798862449315,4,2088.6109660761385,1,218.09836697070546,0,0,13,8,0.0,0.0,17,0,0.13794443133679699,0.011945509931499962,,118.24025605625195,2.8661720971126448,0,0,0,1,0,1,-0.15413756972294287,13.874451270643442,29.264073135986045,359651.47374590207,56.2709618954225,60.89878742943902,57.68978336166663,0
1234,2024-01-01,53,59544.45375052917,518.0372242093728,76,2,0,1,0,0,1,0,self_employed,bachelor,divorced,3,0,0.0,632.4237981060176,0.0,0.0,20.0,5,15,23,9167.681693655266,458.3840846827633,3,19256.90106402039,5,1712.0739830545435,14,51491.27507474301,1,313.86010507306594,0,0,8,9,0.0,0.2,17,1,0.5783354818151814,0.13165116940154056,0.37507968003645686,316.2118990530088,0.22616781693471485,0,0,0,1,0,0,0.2757551915189988,24.317268902889307,17.62221755477197,174486.69137200495,63.54550532513268,72.22372498121126,44.81869309636434,0
4831,2024-01-01,18,34534.72615921491,698.2917237109449,8,2,1,1,1,0,0,0,retired,high_school,married,1,0,3861.359034149373,1146.7151240020157,2174.888772670719,0.0,13.0,7,10,24,728.7676174783351,56.05904749833347,2,3154.369837532445,7,3876.628997438363,4,1050.6065802322503,1,235.5902621671694,1,0,11,6,0.20992288193665926,0.06297686458099779,2,3,0.3276534411374571,0.0324693998847808,0.19254344015020874,2504.0370790756942,0.6375617192905412,0,0,1,0,0,0,-0.045150392044281715,14.667653952915522,28.563924463440383,16538.843459713426,24.098426948275062,46.621461798734714,80.57892341315468,0
4221,2024-03-31,74,16228.384709733346,368.4768836663232,69,2,1,1,1,0,0,0,employed,bachelor,single,0,1,17842.503998508426,237.14631455736935,161.41872133412141,,28.0,5,13,14,21457.370440960807,766.3346586057431,2,1944.2602458124677,5,8297.137816275494,5,2527.5431630287894,0,0.0,0,1,15,8,0.03315563526937811,0.009946690580813433,3,1,0.5133911550649586,,,9039.825156532897,2.8105056688805674,0,0,0,0,1,0,0.03631143471642061,58.366999335401395,21.651503407083855,53362.530582894025,62.042028968530694,59.91194716387789,46.24616740745748,0
2592,2024-03-01,19,19114.869652229598,636.3388838789573,61,1,0,1,1,0,0,0,employed,bachelor,single,1,0,0.0,598.630678121821,10026.67910372707,0.0,22.0,4,13,10,2734.3907062068465,124.29048664576575,2,1583.5945502252891,5,5989.088474865148,9,1468.4455619283153,1,62.96031631934126,0,0,9,6,1.5,0.5245486517119691,25,0,,0.04713174836614934,,299.3153390609105,0.8151890202293305,0,0,0,0,0,0,0.08936345530092801,55.63063033750155,26.544214387799865,58311.53152664492,72.4339310133311,40.26884254675569,47.328140025733404,0
8863,2024-03-31,37,34098.20310728258,706.190515759785,91,4,1,1,1,1,0,1,employed,master,married,0,1,3826.345990561907,536.6613514457927,557.5091421080266,,,6,15,18,2030.108769623195,56.391910267310976,2,9867.185664031625,4,4259.213773991379,8,371.7424055588621,1,242.61357735866116,0,0,11,7,0.0545003442316247,0.01635010326948741,17,2,,0.02304905274561895,0.26843270852069423,2181.50367100385,3.9212849881731544,0,0,0,0,0,0,,47.162376930471716,33.01427145121851,174097.4612725065,70.57696139355357,62.641696419046724,52.38561143561184,0
3562,2024-01-01,33,32613.08224822492,711.8587954137676,71,4,1,1,0,0,1,1,employed,bachelor,married,0,0,3082.537112820943,832.1923969968435,0.0,23153.88326649017,29.0,5,19,16,18681.390936413187,644.1858943590754,5,8389.793068370513,6,500.1538513757599,6,2025.5037440247124,0,0.0,0,0,8,6,0.0,0.2,23,2,0.7091249541157413,,0.4268198723470215,1957.3647549088932,3.176379038925654,0,0,0,0,1,0,0.08725479495662272,36.35072037047875,40.47738922247927,91646.60969399133,42.448534434604994,43.083019977776296,80.8828793327121,0
7498,2024-03-31,34,64712.541314050766,786.41273225671,68,2,1,1,1,0,0,1,self_employed,phd,married,1,1,9208.625524992398,9162.665500411293,20264.14705593982,4644.175887508179,19.0,4,20,28,6547.443447787591,344.6022867256627,6,1081.7795499585072,8,30573.47224068623,4,579.0678944950706,0,,0,0,9,13,1.0438031868556288,0.3131409560566886,28,0,0.03727344796532613,0.004962943761435676,0.24775548759635044,9185.645512701845,2.501643109871706,0,0,0,0,1,0,,52.69337922628703,58.577028464467375,187505.751643693,63.082439371303856,67.14757300960126,36.58530930980086,0
735,2024-03-31,24,18474.16687540384,619.5953110435584,39,1,0,1,1,0,0,0,self_employed,bachelor,single,1,1,0.0,3265.0518968117126,25626.421695200537,0.0,21.0,1,9,20,1411.101819346692,67.19532473079487,2,4155.716409599461,7,5287.71785081365,1,1444.1569855259033,2,125.25161691245282,1,0,11,12,1.5,1.3871489777067607,18,1,0.29305585958300845,0.10941597102650784,0.06844378682994899,1632.5259484058563,0.7749053921577511,0,0,0,1,1,1,0.05015267624209239,,37.838891257826965,31741.480696313785,59.21820597802967,80.8554566583625,68.64896308994521,0
